346	235	973
806	568	178
65	864	986
443	714	116
87	328	735
626	657	624
905	751	244
579	752	849
975	842	1
841	623	19
608	70	459
51	778	527
568	193	200
715	786	553
85	817	633
985	291	74
876	965	355
15	166	914
793	483	401
958	184	152
201	93	314
474	934	797
313	467	3
691	553	215
185	579	997
795	836	445
824	942	735
259	709	550
864	624	252
293	690	171
772	149	836
157	892	983
632	833	353
185	648	671
941	366	509
933	562	161
815	851	887
305	424	109
770	278	833
245	679	708
702	331	528
366	389	738
461	75	388
833	606	155
793	638	332
113	200	202
705	578	267
631	73	720
830	66	75
346	849	737
435	695	322
371	925	406
354	552	670
184	55	244
170	329	705
328	849	595
554	213	304
852	21	51
542	91	423
784	336	398
424	754	805
196	934	106
411	432	880
261	174	129
711	232	519
484	825	198
881	391	321
580	960	141
568	347	532
168	34	292
472	586	416
624	600	817
749	365	499
317	217	444
278	768	0
634	483	46
444	591	462
728	447	769
227	240	743
240	793	134
240	948	331
899	876	706
273	757	780
578	294	659
363	594	855
178	100	95
827	599	173
298	668	479
737	713	134
53	852	413
214	601	124
981	493	13
97	682	574
255	903	463
452	668	689
837	658	283
493	928	849
478	728	72
15	589	157
67	417	33
995	663	527
754	619	337
543	887	491
566	672	283
657	589	979
516	314	431
834	813	56
700	247	182
31	262	623
904	216	902
280	538	849
896	530	135
180	457	477
181	745	899
132	706	951
123	891	599
673	623	543
577	117	592
935	643	335
116	137	410
148	852	973
496	284	487
543	894	30
635	812	499
537	597	829
286	412	292
37	215	200
37	533	437
115	527	964
286	540	887
853	185	975
375	789	152
991	530	10
804	654	340
391	393	275
823	797	758
638	648	138
963	879	598
513	399	17
875	667	798
505	227	989
167	472	964
411	80	498
1000	721	378
19	550	908
894	84	183
70	831	132
946	932	290
501	439	6
123	352	857
132	628	127
83	839	677
545	135	32
681	163	61
756	95	10
223	94	642
32	333	946
149	454	864
605	945	791
392	149	194
603	461	297
464	180	682
690	740	338
321	210	37
62	637	400
402	280	797
370	435	288
621	269	336
807	466	731
964	941	690
77	565	54
566	455	434
946	524	747
883	519	625
196	329	55
725	857	746
738	681	229
336	172	81
335	212	798
856	18	234
808	669	955
686	891	194
893	690	935
871	488	154
355	861	974
884	169	777
215	878	87
393	880	697
625	566	846
829	849	358
876	805	93
227	816	973
804	353	696
109	709	302
554	108	774
488	707	799
537	955	403
576	260	914
908	692	295
245	518	304
16	328	879
530	472	356
630	218	962
410	101	156
308	933	230
316	902	850
484	588	913
861	224	887
980	668	356
729	250	460
37	898	269
108	354	820
998	545	491
495	435	626
218	804	646
906	522	538
938	747	28
204	869	19
647	53	936
51	700	833
610	614	165
188	701	763
441	345	810
200	295	494
433	313	183
287	668	232
947	771	127
455	741	721
448	336	918
734	465	130
483	579	460
499	502	960
602	613	834
31	697	556
911	21	699
414	483	263
825	63	433
234	882	757
181	241	542
420	176	868
378	854	739
315	381	271
864	635	40
471	65	610
534	771	248
866	157	920
744	715	960
761	261	765
445	858	665
434	684	769
631	599	419
650	366	451
919	400	166
363	484	846
385	721	507
440	443	133
566	795	438
310	404	1000
678	940	576
306	790	491
421	682	318
306	300	973
72	735	386
486	315	492
927	643	127
824	916	326
962	806	131
497	580	964
527	934	750
536	537	689
583	452	283
527	746	507
893	7	528
816	720	160
803	809	680
742	777	160
955	376	519
543	278	751
346	370	320
906	378	120
949	162	644
226	235	739
69	181	593
299	348	884
220	395	517
16	125	965
751	791	666
98	673	510
613	162	482
938	424	831
616	709	599
281	257	712
223	208	13
963	423	411
632	133	969
212	663	970
554	544	398
837	233	757
122	166	130
684	517	413
775	94	692
853	144	6
634	843	240
322	424	317
836	830	229
751	258	320
994	278	858
837	334	846
982	748	936
41	408	167
807	467	595
478	59	850
937	16	105
763	766	484
853	873	289
756	733	662
377	604	362
198	258	196
335	559	40
634	592	776
887	942	638
820	6	67
176	870	88
226	348	89
758	396	386
559	900	689
952	336	938
164	931	456
47	741	771
84	835	948
823	323	915
45	180	686
967	142	438
593	586	232
411	769	776
247	646	868
431	974	458
546	745	684
911	501	664
7	504	358
683	455	80
483	49	250
757	870	613
213	506	370
921	901	952
938	110	838
106	463	290
666	939	92
612	307	140
642	768	348
960	876	818
412	226	256
541	51	456
299	811	302
941	905	237
517	843	295
842	192	85
186	553	410
699	159	305
209	548	581
244	922	38
885	285	895
407	888	221
390	332	257
218	332	948
426	312	411
727	149	35
517	492	625
7	551	560
519	527	594
295	363	968
717	925	288
82	21	573
282	194	241
524	989	231
713	211	125
948	590	971
546	461	168
385	54	546
491	769	626
318	681	810
851	980	687
882	24	61
513	565	519
777	598	25
206	614	725
444	545	974
797	853	205
428	246	646
460	177	956
723	691	119
220	448	847
331	184	33
66	613	159
635	767	712
865	323	704
388	6	818
295	479	957
882	281	804
316	128	863
326	772	662
755	812	425
821	583	442
530	111	334
441	313	962
573	350	517
609	3	943
27	665	746
640	909	168
509	975	116
269	735	618
938	837	481
115	641	965
773	127	612
367	382	52
267	193	290
959	801	300
195	812	435
392	317	727
458	698	868
514	702	965
562	910	138
21	57	978
183	561	532
629	636	209
437	855	858
189	580	714
242	878	627
857	518	858
634	31	364
521	266	367
401	155	987
586	697	560
496	396	562
184	539	864
344	371	454
834	369	88
974	140	671
608	676	968
642	877	218
248	33	22
478	520	855
609	782	153
223	353	939
891	923	146
401	171	786
527	117	353
574	436	397
32	943	644
624	616	650
713	902	305
415	799	152
784	489	950
570	413	259
190	742	887
564	162	143
710	294	672
64	172	27
490	994	545
618	276	829
145	173	559
796	692	426
614	503	466
292	480	9
190	701	842
425	564	153
73	374	856
100	598	572
448	148	914
461	637	859
176	250	900
566	118	465
493	819	728
999	120	682
387	992	696
380	180	346
374	186	196
837	123	602
475	384	979
7	888	492
756	637	783
319	817	279
186	59	317
407	146	602
963	636	982
620	858	507
493	292	572
784	280	764
756	543	238
262	200	534
410	701	682
140	856	10
604	99	244
978	277	170
596	341	616
236	850	878
774	901	592
859	179	921
525	948	680
99	345	911
801	189	948
965	279	203
236	752	539
313	681	853
938	427	197
818	674	434
929	822	758
0	687	433
850	849	536
442	750	709
656	294	852
424	30	905
549	335	559
294	366	173
766	633	133
879	36	48
258	248	622
197	573	639
242	831	218
862	492	241
730	641	47
287	795	774
587	297	710
401	327	115
271	631	745
309	912	757
456	489	364
584	904	882
770	803	356
83	644	990
657	517	787
532	533	289
880	974	638
878	672	131
602	202	631
118	689	938
457	287	407
335	208	777
716	203	937
496	806	506
821	288	813
961	928	564
278	637	634
362	344	601
37	96	701
131	946	329
566	376	896
505	151	112
979	674	499
309	79	659
231	738	870
189	908	156
139	525	715
926	194	171
924	816	995
412	582	344
940	34	896
481	889	786
391	30	373
535	544	119
395	767	189
720	871	424
677	475	209
78	648	827
249	354	623
754	530	193
282	341	219
858	860	313
582	60	512
902	757	96
305	837	90
564	699	251
457	609	310
870	463	381
466	123	853
394	791	820
923	931	721
865	125	848
45	279	387
925	39	670
94	265	57
391	668	780
646	248	914
394	396	828
431	126	998
62	927	606
895	818	393
225	754	261
532	265	70
402	156	860
455	362	422
365	772	24
831	383	968
452	578	150
717	457	811
841	342	410
875	826	519
259	808	364
804	929	242
576	345	348
609	317	614
297	655	375
228	13	926
233	105	930
398	934	52
245	41	90
771	843	158
918	920	505
657	374	535
431	701	990
132	694	15
755	739	430
267	599	958
976	732	210
558	632	533
912	196	436
83	794	688
466	310	764
270	331	268
557	94	132
301	242	455
243	492	495
477	312	847
300	977	719
549	730	139
648	887	839
724	479	894
697	214	243
418	596	205
634	476	226
23	153	59
145	802	423
383	109	95
269	584	676
905	183	652
328	85	897
194	845	660
398	780	826
76	113	551
791	52	798
117	308	255
286	458	245
465	148	967
749	457	883
263	672	637
777	35	137
608	580	363
831	182	140
177	611	209
208	572	851
883	70	700
910	658	745
385	810	59
521	71	761
878	590	288
947	501	114
412	966	554
432	765	376
380	948	539
122	800	570
551	929	849
449	558	111
521	391	713
689	843	409
219	40	761
339	453	556
880	434	681
642	511	315
549	190	57
559	896	468
192	723	308
624	684	851
368	261	120
969	168	113
437	974	357
747	603	915
745	453	338
50	97	480
947	945	29
377	466	79
266	598	740
417	724	613
38	110	602
477	674	307
704	517	370
837	792	831
438	560	732
240	925	535
798	411	486
637	289	933
469	582	972
779	667	436
16	509	674
471	995	378
436	943	553
619	683	424
233	336	791
488	753	585
896	640	353
171	476	643
949	830	296
675	156	575
334	874	17
260	726	721
925	612	447
198	701	220
58	286	934
970	905	878
663	804	585
18	712	649
15	881	116
312	366	472
42	375	150
34	905	912
58	649	750
345	795	352
715	714	388
204	647	207
159	668	410
493	133	227
908	844	1
660	733	931
125	268	648
431	527	998
492	587	762
379	263	976
233	92	419
148	471	920
792	442	421
630	197	312
286	339	671
844	995	736
534	779	891
983	540	469
91	865	49
574	758	154
23	414	951
467	921	418
748	814	19
437	713	39
133	751	844
814	15	688
664	159	762
634	911	972
965	747	457
325	965	956
110	550	926
247	277	454
159	967	727
283	874	600
395	893	592
501	626	328
287	306	478
931	666	424
195	356	644
872	136	98
635	458	1
625	373	628
96	258	142
822	827	339
23	699	392
944	94	67
649	597	303
544	701	758
914	453	291
81	540	1
824	579	128
174	653	577
402	898	849
197	754	584
922	87	526
33	732	668
367	743	18
660	621	703
418	635	330
211	307	328
476	116	539
841	43	780
325	809	901
844	589	980
992	339	219
672	627	34
120	920	234
274	71	426
282	445	978
686	59	560
442	284	464
1000	92	430
327	918	916
480	237	577
779	885	351
762	463	725
591	386	892
966	594	40
441	193	238
272	580	347
388	9	766
407	230	619
89	401	465
956	922	407
156	269	355
408	670	23
318	791	791
244	132	121
774	710	746
511	955	413
901	680	744
349	415	136
720	182	554
770	792	416
739	656	265
287	36	783
408	287	966
467	103	703
512	584	630
487	950	928
558	908	606
517	392	974
154	550	690
531	589	383
412	360	592
987	727	716
345	382	250
249	656	275
192	184	454
727	549	415
571	689	344
994	256	2
489	78	118
500	177	258
17	635	707
274	470	877
414	315	308
152	276	810
886	991	664
867	929	462
400	889	620
112	927	665
874	210	47
777	335	639
490	393	31
441	344	789
211	3	126
926	842	857
408	446	524
138	750	878
163	195	58
822	52	555
196	147	566
754	682	792
695	360	270
283	709	671
198	929	86
633	783	396
360	544	507
939	779	325
573	739	346
910	997	234
515	211	617
981	888	954
508	289	270
885	673	412
326	648	7
412	801	282
856	724	153
127	542	529
161	449	761
750	456	173
768	195	242
732	221	988
207	959	539
296	152	994
978	257	422
80	39	988
856	350	312
59	680	927
461	474	276
28	64	687
386	313	864
619	226	714
416	345	583
600	254	107
901	56	849
454	399	842
624	133	843
660	293	296
344	146	655
410	53	259
440	721	149
229	269	183
640	373	5
677	322	827
974	780	176
178	417	91
750	869	890
745	295	903
724	423	415
470	152	443
769	966	740
805	566	431
215	570	400
226	975	250
865	598	672
885	98	199
986	463	686
784	909	16
466	204	797
432	414	625
60	305	148
462	822	179
758	202	994
3	10	790
836	984	194
95	36	255
724	964	68
728	153	774
693	590	684
949	935	106
354	939	294
937	908	752
886	605	360
435	854	30
294	705	799
169	208	411
244	71	609
863	283	270
361	558	117
824	291	625
580	178	781
293	209	602
594	909	250
746	820	425
449	551	912
738	907	901
5	153	678
888	949	188
248	148	740
694	984	352
184	843	692
264	494	504
174	812	726
404	818	658
56	183	111
289	962	163
973	371	43
546	657	53
473	573	88
330	513	383
217	29	67
905	460	675
914	465	975
8	906	722
604	263	667
700	950	764
707	330	917
530	561	221
636	430	797
875	243	440
519	937	983
280	1	931
248	478	258
380	787	771
825	487	985
797	926	717
708	260	221
618	816	907
538	603	757
743	107	256
151	102	746
44	242	750
690	776	290
305	255	138
112	439	32
485	962	986
777	192	349
973	440	991
470	208	879
16	742	839
314	77	448
96	768	780
848	113	277
518	198	409
596	968	502
749	540	896
707	913	984
929	889	891
164	164	495
198	942	5
393	998	275
435	13	160
159	454	854
294	935	500
855	789	893
571	350	251
150	618	298
335	85	987
411	570	732
163	957	695
362	796	73
431	446	715
855	458	229
376	671	453
126	634	126
254	369	456
49	193	105
628	134	43
267	687	579
35	774	681
974	742	172
62	257	393
306	765	494
885	991	542
890	86	558
388	751	97
341	843	560
501	220	12
32	706	22
137	889	415
380	505	564
480	701	343
451	274	344
884	419	453
966	308	669
776	107	592
13	840	259
724	667	632
793	168	220
800	497	616
22	667	769
454	405	251
939	250	534
193	177	488
974	332	541
478	227	733
531	404	694
704	377	561
903	425	785
44	784	6
624	128	23
330	325	844
756	370	291
919	160	332
71	111	283
569	570	453
666	811	538
894	451	758
537	83	387
962	968	922
464	332	652
647	224	643
141	10	154
802	534	711
34	227	836
160	132	239
162	978	926
20	727	248
770	116	41
42	534	368
175	513	481
707	672	985
107	911	935
619	452	139
490	78	389
533	850	869
921	925	676
711	651	196
738	676	162
974	952	789
82	129	502
860	963	358
143	896	128
111	938	432
621	555	975
899	505	627
856	224	863
828	176	204
983	400	509
334	501	618
552	504	882
831	734	153
250	80	686
489	254	575
220	497	765
103	941	869
620	744	409
614	311	94
194	784	765
115	435	293
644	705	98
15	92	342
861	689	651
693	968	911
186	208	103
258	483	694
388	552	167
61	413	458
859	626	736
390	938	503
727	769	31
899	423	84
938	985	859
438	377	714
291	912	541
12	592	326
36	628	349
356	991	358
656	68	398
416	855	971
932	801	310
879	78	223
555	332	35
974	461	24
754	573	127
391	96	99
5	139	310
444	899	19
982	822	613
664	214	978
237	74	26
64	593	11
662	442	312
982	640	902
621	959	375
156	121	85
181	337	318
851	605	589
699	871	482
819	653	526
17	45	684
804	724	884
601	423	642
584	869	364
185	697	499
55	159	775
564	124	524
585	902	827
988	316	633
535	57	201
391	832	390
910	916	354
200	25	290
108	992	512
323	976	457
87	346	26
398	339	262
798	862	88
873	720	335
924	679	569
469	960	793
349	645	138
779	570	255
802	754	210
957	61	441
436	658	50
886	85	926
903	141	210
920	821	825
139	577	559
638	452	630
993	31	887
28	527	235
778	917	125
209	742	38
613	502	206
65	176	667
446	735	732
485	733	813
303	709	194
914	271	131
439	124	331
291	283	617
147	550	6
569	156	47
763	824	581
631	370	148
905	531	907
946	144	511
328	131	778
989	494	862
191	608	915
413	655	873
74	348	734
606	655	516
599	261	38
130	890	631
496	627	673
541	98	667
553	399	56
338	392	524
342	980	614
579	645	910
96	775	284
901	379	880
742	49	64
418	559	332
351	672	352
819	236	505
110	524	891
55	619	748
141	588	196
592	495	206
119	919	445
771	255	857
98	23	664
505	194	571
267	997	506
300	837	365
160	343	361
536	125	740
530	392	783
734	548	666
219	11	298
388	603	173
249	812	722
273	451	673
851	799	456
957	591	320
330	383	608
708	349	285
739	725	115
752	345	472
120	795	261
147	194	120
208	628	31
978	405	866
213	891	922
997	723	839
640	153	737
661	977	575
520	232	925
858	913	375
308	433	221
696	812	844
655	676	403
49	633	840
363	338	496
353	77	276
179	153	708
660	908	316
88	286	68
865	821	38
158	162	760
993	729	387
467	410	993
753	922	815
234	404	931
544	589	376
190	928	921
502	985	545
616	70	331
976	9	182
103	679	390
949	34	686
1000	798	982
117	712	294
132	109	658
879	970	173
663	975	243
777	609	161
144	799	204
853	467	563
659	958	899
526	151	932
992	750	679
35	351	44
372	266	572
324	915	690
539	730	158
311	600	565
146	535	230
662	881	901
415	639	976
778	130	909
674	880	785
20	626	393
213	495	304
93	728	844
609	473	132
582	954	509
618	419	424
735	558	586
937	454	582
488	355	778
348	162	924
16	974	216
749	237	759
79	680	331
974	410	182
854	30	7
84	513	715
280	144	610
463	919	128
107	766	694
400	19	22
289	966	714
727	653	236
609	785	223
839	614	627
6	707	791
617	450	320
979	541	147
66	837	924
924	280	125
162	786	90
944	528	638
336	995	474
45	675	588
876	244	851
221	451	115
432	753	720
583	394	799
800	93	68
504	924	853
692	365	538
966	380	418
244	326	299
389	4	53
817	794	257
252	563	330
60	977	440
561	245	179
408	697	402
799	852	394
948	691	660
475	878	369
937	753	251
455	852	920
17	681	595
134	671	620
889	43	177
202	745	464
17	914	763
470	270	339
146	295	260
644	851	308
169	903	902
330	17	976
82	559	100
257	306	15
558	736	657
418	917	705
45	830	476
138	595	40
819	116	600
221	308	674
745	567	607
817	669	950
103	14	807
582	245	876
669	766	193
426	788	109
713	906	49
7	205	881
175	926	658
209	284	365
984	882	539
787	624	934
160	145	77
863	253	366
796	842	990
761	574	837
372	870	275
665	119	730
929	568	131
766	600	410
465	979	200
403	9	495
288	97	497
199	819	29
443	263	22
879	320	567
42	211	426
314	527	733
372	809	707
381	240	335
341	187	691
27	625	749
792	826	225
585	18	123
781	883	748
739	521	189
105	406	173
940	129	377
331	574	443
95	82	395
106	6	740
994	387	516
880	474	848
220	596	170
346	737	676
309	339	941
554	199	65
994	662	755
535	565	746
445	822	751
790	985	4
234	989	312
946	774	988
935	170	927
885	482	402
175	419	76
566	801	509
452	481	965
6	359	971
531	470	539
616	942	596
547	445	145
984	98	45
575	816	813
511	881	356
46	715	993
659	353	281
51	199	697
853	669	789
202	585	536
540	420	249
895	924	260
41	725	58
365	321	905
844	92	910
339	882	487
165	144	153
189	785	920
807	232	974
57	951	516
85	709	751
736	290	312
741	634	574
95	904	233
958	29	817
440	318	159
222	891	66
127	582	961
963	800	438
31	914	541
105	481	418
781	913	627
763	286	332
484	524	1
285	270	203
966	326	620
253	308	156
894	226	200
73	30	3
583	802	341
192	994	103
103	886	669
693	370	69
516	676	605
583	748	411
525	418	672
572	635	996
402	834	908
698	858	671
293	653	397
393	687	451
887	295	44
479	40	705
379	754	675
560	745	239
340	797	782
653	645	704
124	742	155
166	736	551
761	765	456
479	248	829
955	622	904
303	733	623
100	156	315
908	66	846
282	712	334
344	850	46
561	224	363
669	91	498
133	990	619
803	813	122
460	706	34
502	138	359
269	121	925
490	508	193
75	644	894
924	836	626
289	645	371
985	716	375
167	882	497
803	488	840
333	388	120
45	515	594
138	697	256
228	980	110
99	905	204
213	30	43
72	982	962
376	473	672
600	578	393
101	782	164
528	270	984
704	116	904
819	838	122
289	509	477
344	880	947
13	782	339
182	662	714
764	836	597
716	735	274
825	20	620
444	920	854
942	359	751
796	178	513
561	823	20
504	804	652
136	603	800
370	144	943
473	905	928
285	636	936
174	196	752
681	592	959
388	288	133
455	5	430
703	83	529
225	503	855
899	722	315
411	50	635
215	431	839
256	478	51
257	450	985
388	145	353
398	720	416
124	913	432
262	623	587
610	895	896
397	838	266
419	140	986
315	929	312
452	877	641
873	790	298
423	405	874
548	395	619
369	383	818
820	704	222
959	303	814
872	957	994
696	2	674
400	940	233
440	946	519
868	618	682
340	380	722
48	611	519
629	990	587
567	846	502
590	329	446
56	70	386
959	695	702
227	306	980
859	794	19
359	264	842
336	38	678
61	380	259
356	201	645
961	469	604
161	882	76
614	117	936
786	600	603
563	607	134
603	262	987
237	883	922
960	813	464
468	429	159
226	982	950
570	413	396
17	14	231
739	182	503
951	5	131
890	593	682
736	397	777
171	308	128
506	42	818
673	674	513
572	766	485
200	410	398
865	649	948
568	685	46
416	77	433
369	942	539
114	255	613
570	918	396
113	779	612
356	248	285
951	302	833
96	225	452
462	137	253
610	953	105
767	836	573
659	722	59
266	283	137
501	752	385
655	584	739
483	742	723
157	13	123
468	35	106
772	112	995
706	228	650
335	724	894
379	810	347
319	883	9
654	933	527
493	811	271
2	305	215
632	891	610
214	454	499
149	574	53
524	737	22
170	657	918
957	593	125
633	433	211
929	964	413
428	714	855
36	460	704
314	900	784
396	37	278
59	342	51
625	747	194
902	253	318
248	303	770
26	343	568
690	395	34
317	433	591
819	258	184
711	469	534
892	892	372
729	115	759
464	599	427
789	85	36
491	742	885
415	641	194
408	45	147
729	427	994
769	13	948
267	646	375
425	456	95
459	576	880
936	188	546
239	960	754
97	352	386
5	155	744
649	767	627
314	747	536
318	643	640
39	931	662
585	320	802
966	525	823
10	381	884
886	75	714
983	951	81
822	286	357
44	156	499
895	507	43
332	670	523
689	236	769
84	697	871
28	861	127
136	981	608
641	993	684
45	815	219
976	605	841
208	571	482
403	411	646
114	179	86
480	152	629
555	649	27
34	631	690
369	370	274
547	485	959
284	773	395
140	144	379
209	328	92
393	770	951
15	448	392
317	485	828
146	680	657
696	220	121
54	896	203
129	771	827
504	280	946
749	24	23
440	202	726
317	64	875
629	734	502
27	939	478
355	613	398
843	773	448
53	995	412
408	382	632
32	151	972
718	126	707
892	473	312
926	590	616
904	566	884
333	567	768
436	704	392
301	3	807
81	653	386
361	702	380
907	37	757
685	75	872
36	569	579
574	656	914
565	257	890
589	389	220
384	291	750
642	798	921
474	823	35
211	377	870
663	404	772
509	547	211
439	221	809
63	199	168
345	922	563
454	785	956
176	858	345
672	903	214
468	97	409
310	116	718
173	661	533
470	873	399
143	637	479
588	313	270
945	955	621
380	762	488
684	496	761
733	389	729
405	735	88
30	724	908
371	303	220
21	761	899
434	374	762
116	689	967
356	269	982
715	458	273
772	134	336
718	636	26
589	815	896
904	612	560
100	207	860
177	833	545
601	581	121
556	649	547
325	515	736
471	461	987
843	423	813
599	157	8
260	696	609
419	68	837
409	680	206
366	459	134
476	602	678
268	982	14
176	327	364
823	115	865
390	304	627
626	450	186
938	994	269
270	555	638
873	429	773
582	306	591
859	704	261
796	65	139
140	90	691
953	98	833
976	398	926
823	164	177
315	617	488
342	52	451
622	726	188
913	950	52
198	636	988
704	829	705
171	478	61
157	91	261
366	732	35
785	291	507
287	150	572
781	339	961
205	506	953
401	605	506
664	584	754
613	300	802
131	869	501
230	815	155
110	236	593
881	67	662
722	503	372
389	448	454
981	842	565
800	756	513
777	715	93
700	671	862
508	65	303
894	417	589
726	689	105
108	25	635
292	861	879
383	775	964
913	978	80
718	373	816
601	486	268
175	164	676
885	587	726
561	140	976
470	457	771
914	100	255
539	868	855
445	449	999
254	81	100
33	961	33
919	105	260
384	735	924
649	657	110
863	179	726
47	964	761
206	994	587
455	820	104
396	513	671
760	69	208
446	688	544
348	295	453
508	212	299
426	55	91
624	466	81
108	822	931
700	705	674
1	397	829
218	893	519
812	996	826
191	412	760
455	103	992
274	5	415
932	414	592
716	982	785
628	103	880
486	469	490
297	835	914
519	160	640
432	359	579
910	148	989
613	728	40
124	291	478
550	506	345
871	812	657
373	283	237
106	934	211
574	410	290
524	0	568
760	747	585
535	440	542
278	893	819
8	318	216
130	821	892
160	392	86
929	210	150
879	520	769
937	355	169
118	83	390
920	103	148
317	973	444
353	203	669
285	841	699
631	685	480
583	435	312
443	398	132
992	482	479
886	244	492
430	807	281
425	199	358
335	248	603
556	399	663
392	981	370
693	265	103
263	213	396
750	91	453
432	22	373
602	781	710
51	151	258
318	336	262
397	876	899
961	66	297
205	438	822
271	68	585
772	485	971
222	443	499
450	925	920
342	115	820
446	113	861
401	216	847
888	123	573
430	865	141
727	478	314
845	14	406
277	902	101
585	528	366
733	797	633
68	154	811
355	100	789
842	835	390
519	786	192
894	39	376
350	750	462
262	413	70
191	181	872
635	700	679
783	74	891
260	71	98
871	945	287
588	845	718
505	567	140
697	230	973
635	248	614
908	668	48
569	713	548
217	507	250
616	262	969
978	440	364
445	889	828
150	712	196
847	987	247
897	878	555
494	814	941
151	884	8
488	210	161
285	915	649
499	719	953
147	32	99
769	701	242
616	153	410
748	737	494
613	74	262
41	270	989
174	473	238
781	751	157
379	725	647
50	696	488
238	683	733
490	793	334
91	595	416
708	4	32
729	861	204
649	612	892
765	295	993
516	485	115
997	102	679
688	468	678
531	640	109
677	550	92
748	891	354
843	877	752
813	723	312
281	726	736
551	263	498
142	646	557
287	211	376
315	209	618
639	712	323
810	491	346
236	44	5
23	786	153
519	500	635
379	765	670
489	425	293
236	376	870
483	193	103
210	128	289
491	25	16
398	737	430
95	330	453
527	802	262
659	833	193
68	736	717
155	14	982
842	288	700
802	166	609
633	430	355
906	297	96
988	857	700
820	983	463
952	634	615
725	974	790
376	818	523
961	615	908
860	83	515
498	225	283
601	109	959
576	678	943
327	530	906
457	952	122
616	196	862
330	620	945
857	992	394
262	155	128
465	141	981
408	922	384
521	266	893
427	245	343
695	363	141
266	187	737
542	465	108
138	165	723
523	325	104
96	426	613
917	328	79
358	632	576
824	637	283
734	281	792
639	841	635
153	320	479
565	136	965
348	441	243
550	676	471
685	352	113
579	202	926
135	673	994
315	529	949
444	822	449
220	164	801
89	857	632
757	541	282
825	629	558
169	344	314
127	305	588
104	322	677
356	129	931
186	5	733
412	950	995
57	398	754
788	859	497
283	930	212
661	804	239
71	350	525
946	946	648
714	851	398
223	747	224
921	234	418
843	998	865
794	909	178
653	533	582
278	813	605
218	867	859
628	148	887
524	87	106
831	249	275
757	603	578
55	993	632
831	247	965
429	491	109
52	40	52
768	774	69
861	225	57
780	637	263
45	943	281
243	582	628
54	502	902
528	534	238
90	73	236
937	651	85
517	655	490
620	747	535
357	674	85
206	868	86
207	62	407
784	797	12
70	167	558
161	829	208
530	136	823
207	475	193
684	447	183
24	437	273
119	864	239
813	780	507
609	26	47
354	480	280
233	106	467
246	859	286
370	6	609
20	530	361
886	595	146
165	692	798
255	360	170
953	375	768
950	955	735
323	243	687
856	264	178
57	497	800
48	355	532
29	392	775
637	969	882
454	719	808
76	277	541
308	117	228
660	448	853
789	462	229
103	528	807
771	565	61
980	65	11
909	828	69
297	910	450
972	637	37
795	464	181
76	970	343
443	676	66
619	969	370
394	139	173
509	270	486
480	205	992
304	626	240
702	587	417
452	424	785
581	973	296
979	710	585
563	993	159
507	493	8
51	762	493
519	224	692
594	400	238
835	60	743
198	840	726
269	832	983
725	505	744
105	923	276
421	577	352
751	659	860
942	311	552
317	651	46
491	875	353
70	401	811
721	697	168
864	909	331
705	377	117
837	387	796
335	970	475
623	58	258
340	657	392
377	739	637
367	494	745
632	364	573
119	837	285
67	155	138
605	995	796
899	319	257
59	893	865
695	623	820
616	833	575
773	411	492
705	695	682
930	683	946
843	230	170
150	36	418
502	47	589
632	787	677
900	20	694
238	180	49
680	415	816
567	242	457
909	490	594
484	158	843
574	761	67
806	202	380
204	784	454
428	13	436
8	602	16
998	675	720
514	151	186
368	370	585
653	604	848
312	402	667
197	786	486
333	839	723
158	739	841
163	756	883
992	72	478
855	208	474
976	946	160
927	951	184
973	640	121
859	156	960
830	779	438
921	678	542
515	19	860
214	467	680
695	136	175
143	724	807
883	559	914
219	968	885
31	992	117
856	179	231
471	697	279
615	973	60
755	295	333
559	293	458
873	661	197
79	242	952
370	685	137
178	401	271
456	882	67
129	41	382
600	917	160
106	262	752
511	806	390
937	677	985
703	333	646
602	647	822
229	542	278
854	617	661
953	450	835
826	665	431
347	925	847
974	4	64
219	727	965
706	678	584
379	830	640
155	843	117
797	353	132
610	412	995
117	504	490
694	329	117
452	592	112
431	368	183
616	518	928
71	487	122
292	685	309
679	563	289
287	667	130
739	906	415
516	225	511
613	674	764
607	263	785
785	530	395
349	253	112
498	994	7
326	880	824
520	207	795
840	563	519
243	261	556
317	586	544
386	738	22
36	323	40
279	363	192
149	729	678
14	956	215
298	985	755
170	537	269
450	332	365
897	771	506
475	104	748
32	135	857
862	854	440
990	333	26
239	941	758
346	974	987
682	102	910
124	837	431
964	282	786
371	335	927
375	484	423
646	725	844
672	69	355
361	251	758
658	624	718
129	331	775
107	315	105
311	671	813
717	178	918
872	583	572
0	736	746
614	547	795
210	350	316
104	239	380
145	937	347
812	125	246
920	496	67
941	585	58
819	738	958
463	498	314
245	983	113
179	635	766
75	357	609
797	381	63
414	249	613
578	757	91
899	770	693
108	22	499
158	569	164
477	742	710
511	894	82
289	792	692
101	381	166
471	381	541
756	34	586
161	219	611
934	376	508
354	784	607
243	172	702
203	285	246
778	44	622
296	569	13
573	689	581
887	487	310
627	24	585
332	292	226
673	16	247
490	211	519
145	486	958
200	188	45
353	605	661
566	645	386
784	851	258
718	746	779
911	788	421
728	260	722
84	670	712
872	88	290
269	149	599
34	765	379
72	783	923
375	307	732
519	313	949
642	965	57
734	385	57
673	895	53
248	947	724
426	739	531
450	921	348
865	9	394
925	794	835
